x,y,rho,ux,uy,speed
2,54,1.000691310824998,-0.0001903066305241835,0.006168345292419071,0.006171280277230162
2,55,1.000666139639864,-0.0001791823385590466,0.006310328541652895,0.006312871978271906
2,56,1.000640600814499,-0.0001674935910920187,0.006444007687670015,0.006446184079112786
2,57,1.000614771097428,-0.0001552966445001908,0.006568975309528972,0.006570810731180306
2,58,1.000588728530327,-0.0001426502165740196,0.006684864182572867,0.00668638603609859
2,59,1.000562551866514,-0.0001296150779510145,0.006791349016502608,0.006792585776593712
2,60,1.000536319990732,-0.000116253639086274,0.006888147923292101,0.006889128879746269
2,61,1.00051011134645,-0.0001026295369075058,0.006975023611667048,0.006975778609242031
2,62,1.000484003376491,-8.88072251072753e-05,0.007051784307414491,0.007052343485787439
2,63,1.000458071982445,-7.485157185349725e-05,0.007118284401208682,0.007118677937250693
2,64,1.000432391008275,-6.082746843044099e-05,0.007174424827758228,0.007174682682186672
2,65,1.000407031752745,-4.679945225566514e-05,0.007220153182601345,0.007220304852910282
2,66,1.000382062514304,-3.283134725999839e-05,0.007255463585147563,0.007255537866537892
2,67,1.000357548172286,-1.898592453643196e-05,0.007280396297980669,0.007280421053825193
